Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
random,3166,9,0,10000,0.0,
random,3167,0,0,10000,0.0,
random,3167,1,4955,10000,49.55,
random,3167,2,1037,10000,10.37,
random,3167,3,968,10000,9.68,
random,3167,4,999,10000,9.99,
random,3167,5,1035,10000,10.35,
random,3167,6,1006,10000,10.059999999999999,
random,3167,7,0,10000,0.0,
random,3167,8,0,10000,0.0,
random,3167,9,0,10000,0.0,
random,3168,0,0,10000,0.0,
random,3168,1,4925,10000,49.25,
random,3168,2,1064,10000,10.639999999999999,
random,3168,3,969,10000,9.69,
random,3168,4,1010,10000,10.100000000000001,
random,3168,5,983,10000,9.83,
random,3168,6,1049,10000,10.489999999999998,
random,3168,7,0,10000,0.0,
random,3168,8,0,10000,0.0,
random,3168,9,0,10000,0.0,
random,3169,0,0,10000,0.0,
random,3169,1,4987,10000,49.87,
random,3169,2,1053,10000,10.530000000000001,
random,3169,3,990,10000,9.9,
random,3169,4,996,10000,9.959999999999999,
random,3169,5,993,10000,9.93,
random,3169,6,981,10000,9.81,
random,3169,7,0,10000,0.0,
random,3169,8,0,10000,0.0,
random,3169,9,0,10000,0.0,
random,3170,0,0,10000,0.0,
random,3170,1,5003,10000,50.029999999999994,
random,3170,2,998,10000,9.98,
random,3170,3,1008,10000,10.08,
random,3170,4,964,10000,9.64,
random,3170,5,990,10000,9.9,
random,3170,6,1037,10000,10.37,
random,3170,7,0,10000,0.0,
random,3170,8,0,10000,0.0,
random,3170,9,0,10000,0.0,
random,3171,0,0,10000,0.0,
random,3171,1,4957,10000,49.57,
random,3171,2,1000,10000,10.0,
random,3171,3,1001,10000,10.01,
random,3171,4,1002,10000,10.02,
random,3171,5,1004,10000,10.040000000000001,
random,3171,6,1036,10000,10.36,
random,3171,7,0,10000,0.0,
random,3171,8,0,10000,0.0,
random,3171,9,0,10000,0.0,
random,3172,0,0,10000,0.0,
random,3172,1,5057,10000,50.57000000000001,
random,3172,2,975,10000,9.75,
random,3172,3,970,10000,9.700000000000001,
random,3172,4,1037,10000,10.37,
random,3172,5,966,10000,9.66,
random,3172,6,995,10000,9.950000000000001,
random,3172,7,0,10000,0.0,
random,3172,8,0,10000,0.0,
random,3172,9,0,10000,0.0,
random,3173,0,0,10000,0.0,
random,3173,1,4913,10000,49.13,
random,3173,2,1052,10000,10.52,
random,3173,3,1000,10000,10.0,
random,3173,4,972,10000,9.719999999999999,
random,3173,5,1001,10000,10.01,
random,3173,6,1062,10000,10.620000000000001,
random,3173,7,0,10000,0.0,
random,3173,8,0,10000,0.0,
random,3173,9,0,10000,0.0,
random,3174,0,0,10000,0.0,
random,3174,1,5038,10000,50.38,
random,3174,2,1003,10000,10.03,
random,3174,3,955,10000,9.55,
random,3174,4,959,10000,9.59,
random,3174,5,1029,10000,10.290000000000001,
random,3174,6,1016,10000,10.16,
random,3174,7,0,10000,0.0,
random,3174,8,0,10000,0.0,
random,3174,9,0,10000,0.0,
random,3175,0,0,10000,0.0,
random,3175,1,5031,10000,50.31,
random,3175,2,977,10000,9.77,
random,3175,3,1009,10000,10.09,
random,3175,4,971,10000,9.71,
random,3175,5,1040,10000,10.4,
random,3175,6,972,10000,9.719999999999999,
random,3175,7,0,10000,0.0,
random,3175,8,0,10000,0.0,
random,3175,9,0,10000,0.0,
random,3176,0,0,10000,0.0,
random,3176,1,5006,10000,50.06,
random,3176,2,992,10000,9.92,
random,3176,3,1016,10000,10.16,
random,3176,4,960,10000,9.6,
random,3176,5,1009,10000,10.09,
random,3176,6,1017,10000,10.17,
random,3176,7,0,10000,0.0,
random,3176,8,0,10000,0.0,
random,3176,9,0,10000,0.0,
random,3177,0,0,10000,0.0,
random,3177,1,4967,10000,49.669999999999995,
random,3177,2,1015,10000,10.15,
random,3177,3,1022,10000,10.22,
random,3177,4,1026,10000,10.26,
random,3177,5,970,10000,9.700000000000001,
random,3177,6,1000,10000,10.0,
random,3177,7,0,10000,0.0,
random,3177,8,0,10000,0.0,
random,3177,9,0,10000,0.0,
random,3178,0,0,10000,0.0,
random,3178,1,4966,10000,49.66,
random,3178,2,1020,10000,10.2,
random,3178,3,998,10000,9.98,
random,3178,4,1004,10000,10.040000000000001,
random,3178,5,1030,10000,10.299999999999999,
random,3178,6,982,10000,9.82,
random,3178,7,0,10000,0.0,
random,3178,8,0,10000,0.0,
random,3178,9,0,10000,0.0,
random,3179,0,0,10000,0.0,
random,3179,1,4983,10000,49.830000000000005,
random,3179,2,1029,10000,10.290000000000001,
random,3179,3,1032,10000,10.32,
random,3179,4,1000,10000,10.0,
random,3179,5,972,10000,9.719999999999999,
random,3179,6,984,10000,9.84,
random,3179,7,0,10000,0.0,
random,3179,8,0,10000,0.0,
random,3179,9,0,10000,0.0,
random,3180,0,0,10000,0.0,
random,3180,1,5027,10000,50.27,
random,3180,2,943,10000,9.43,
random,3180,3,1027,10000,10.27,
random,3180,4,1046,10000,10.459999999999999,
random,3180,5,986,10000,9.86,
random,3180,6,971,10000,9.71,
random,3180,7,0,10000,0.0,
random,3180,8,0,10000,0.0,
random,3180,9,0,10000,0.0,
random,3181,0,0,10000,0.0,
random,3181,1,5029,10000,50.29,
random,3181,2,1007,10000,10.07,
random,3181,3,942,10000,9.42,
random,3181,4,1008,10000,10.08,
random,3181,5,1018,10000,10.18,
random,3181,6,996,10000,9.959999999999999,
random,3181,7,0,10000,0.0,
random,3181,8,0,10000,0.0,
random,3181,9,0,10000,0.0,
random,3182,0,0,10000,0.0,
random,3182,1,5065,10000,50.64999999999999,
random,3182,2,991,10000,9.91,
random,3182,3,952,10000,9.520000000000001,
random,3182,4,1026,10000,10.26,
random,3182,5,974,10000,9.74,
random,3182,6,992,10000,9.92,
random,3182,7,0,10000,0.0,
random,3182,8,0,10000,0.0,
random,3182,9,0,10000,0.0,
random,3183,0,0,10000,0.0,
random,3183,1,5043,10000,50.43,
random,3183,2,991,10000,9.91,
random,3183,3,996,10000,9.959999999999999,
random,3183,4,956,10000,9.56,
random,3183,5,1001,10000,10.01,
random,3183,6,1013,10000,10.13,
random,3183,7,0,10000,0.0,
random,3183,8,0,10000,0.0,
random,3183,9,0,10000,0.0,
random,3184,0,0,10000,0.0,
random,3184,1,5029,10000,50.29,
random,3184,2,997,10000,9.969999999999999,
random,3184,3,946,10000,9.46,
random,3184,4,995,10000,9.950000000000001,
random,3184,5,1034,10000,10.34,
random,3184,6,999,10000,9.99,
random,3184,7,0,10000,0.0,
random,3184,8,0,10000,0.0,
random,3184,9,0,10000,0.0,
random,3185,0,0,10000,0.0,
random,3185,1,5026,10000,50.260000000000005,
random,3185,2,1030,10000,10.299999999999999,
random,3185,3,990,10000,9.9,
random,3185,4,956,10000,9.56,
random,3185,5,931,10000,9.31,
random,3185,6,1067,10000,10.67,
random,3185,7,0,10000,0.0,
random,3185,8,0,10000,0.0,
random,3185,9,0,10000,0.0,
random,3186,0,0,10000,0.0,
random,3186,1,4986,10000,49.86,
random,3186,2,1016,10000,10.16,
random,3186,3,924,10000,9.24,
random,3186,4,964,10000,9.64,
random,3186,5,1034,10000,10.34,
random,3186,6,1076,10000,10.76,
random,3186,7,0,10000,0.0,
random,3186,8,0,10000,0.0,
random,3186,9,0,10000,0.0,
random,3187,0,0,10000,0.0,
random,3187,1,5007,10000,50.07,
random,3187,2,973,10000,9.73,
random,3187,3,999,10000,9.99,
random,3187,4,1014,10000,10.14,
random,3187,5,992,10000,9.92,
random,3187,6,1015,10000,10.15,
random,3187,7,0,10000,0.0,
random,3187,8,0,10000,0.0,
random,3187,9,0,10000,0.0,
random,3188,0,0,10000,0.0,
random,3188,1,4951,10000,49.51,
random,3188,2,1039,10000,10.39,
random,3188,3,1019,10000,10.190000000000001,
random,3188,4,1032,10000,10.32,
random,3188,5,984,10000,9.84,
random,3188,6,975,10000,9.75,
random,3188,7,0,10000,0.0,
random,3188,8,0,10000,0.0,
random,3188,9,0,10000,0.0,
random,3189,0,0,10000,0.0,
random,3189,1,4969,10000,49.69,
random,3189,2,993,10000,9.93,
random,3189,3,978,10000,9.78,
random,3189,4,1038,10000,10.38,
random,3189,5,1003,10000,10.03,
random,3189,6,1019,10000,10.190000000000001,
random,3189,7,0,10000,0.0,
random,3189,8,0,10000,0.0,
random,3189,9,0,10000,0.0,
random,3190,0,0,10000,0.0,
random,3190,1,4994,10000,49.94,
random,3190,2,1016,10000,10.16,
random,3190,3,997,10000,9.969999999999999,
random,3190,4,996,10000,9.959999999999999,
random,3190,5,1020,10000,10.2,
random,3190,6,977,10000,9.77,
random,3190,7,0,10000,0.0,
random,3190,8,0,10000,0.0,
random,3190,9,0,10000,0.0,
random,3191,0,0,10000,0.0,
random,3191,1,4972,10000,49.72,
random,3191,2,1016,10000,10.16,
random,3191,3,1004,10000,10.040000000000001,
random,3191,4,1013,10000,10.13,
random,3191,5,968,10000,9.68,
random,3191,6,1027,10000,10.27,
random,3191,7,0,10000,0.0,
random,3191,8,0,10000,0.0,
random,3191,9,0,10000,0.0,
random,3192,0,0,10000,0.0,
random,3192,1,5007,10000,50.07,
random,3192,2,987,10000,9.87,
random,3192,3,989,10000,9.89,
random,3192,4,1005,10000,10.05,
random,3192,5,1002,10000,10.02,
random,3192,6,1010,10000,10.100000000000001,
random,3192,7,0,10000,0.0,
random,3192,8,0,10000,0.0,
random,3192,9,0,10000,0.0,
random,3193,0,0,10000,0.0,
random,3193,1,5049,10000,50.49,
random,3193,2,1010,10000,10.100000000000001,
random,3193,3,977,10000,9.77,
random,3193,4,988,10000,9.879999999999999,
random,3193,5,990,10000,9.9,
random,3193,6,986,10000,9.86,
random,3193,7,0,10000,0.0,
random,3193,8,0,10000,0.0,
random,3193,9,0,10000,0.0,
random,3194,0,0,10000,0.0,
random,3194,1,5018,10000,50.18,
random,3194,2,1013,10000,10.13,
random,3194,3,1016,10000,10.16,
random,3194,4,976,10000,9.76,
random,3194,5,989,10000,9.89,
random,3194,6,988,10000,9.879999999999999,
random,3194,7,0,10000,0.0,
random,3194,8,0,10000,0.0,
random,3194,9,0,10000,0.0,
random,3195,0,0,10000,0.0,
random,3195,1,5021,10000,50.21,
random,3195,2,985,10000,9.85,
random,3195,3,990,10000,9.9,
random,3195,4,1002,10000,10.02,
random,3195,5,1024,10000,10.24,
random,3195,6,978,10000,9.78,
random,3195,7,0,10000,0.0,
random,3195,8,0,10000,0.0,
random,3195,9,0,10000,0.0,
random,3196,0,0,10000,0.0,
random,3196,1,4917,10000,49.17,
random,3196,2,1011,10000,10.11,
random,3196,3,996,10000,9.959999999999999,
random,3196,4,1035,10000,10.35,
random,3196,5,1002,10000,10.02,
random,3196,6,1039,10000,10.39,
random,3196,7,0,10000,0.0,
random,3196,8,0,10000,0.0,
random,3196,9,0,10000,0.0,
random,3197,0,0,10000,0.0,
random,3197,1,4933,10000,49.33,
random,3197,2,967,10000,9.67,
random,3197,3,1070,10000,10.7,
random,3197,4,1064,10000,10.639999999999999,
random,3197,5,986,10000,9.86,
random,3197,6,980,10000,9.8,
random,3197,7,0,10000,0.0,
random,3197,8,0,10000,0.0,
random,3197,9,0,10000,0.0,
random,3198,0,0,10000,0.0,
random,3198,1,5009,10000,50.09,
random,3198,2,972,10000,9.719999999999999,
random,3198,3,991,10000,9.91,
random,3198,4,1024,10000,10.24,
random,3198,5,1016,10000,10.16,
random,3198,6,988,10000,9.879999999999999,
random,3198,7,0,10000,0.0,
random,3198,8,0,10000,0.0,
random,3198,9,0,10000,0.0,
random,3199,0,0,10000,0.0,
random,3199,1,4945,10000,49.45,
random,3199,2,1008,10000,10.08,
random,3199,3,975,10000,9.75,
random,3199,4,1067,10000,10.67,
random,3199,5,1027,10000,10.27,
random,3199,6,978,10000,9.78,
random,3199,7,0,10000,0.0,
random,3199,8,0,10000,0.0,
random,3199,9,0,10000,0.0,
random,3200,0,0,10000,0.0,
random,3200,1,5035,10000,50.349999999999994,
random,3200,2,1011,10000,10.11,
random,3200,3,981,10000,9.81,
random,3200,4,1028,10000,10.280000000000001,
random,3200,5,1009,10000,10.09,
random,3200,6,936,10000,9.36,
random,3200,7,0,10000,0.0,
random,3200,8,0,10000,0.0,
random,3200,9,0,10000,0.0,
random,3201,0,0,10000,0.0,
random,3201,1,5083,10000,50.83,
random,3201,2,976,10000,9.76,
random,3201,3,1004,10000,10.040000000000001,
random,3201,4,968,10000,9.68,
random,3201,5,1007,10000,10.07,
random,3201,6,962,10000,9.62,
random,3201,7,0,10000,0.0,
random,3201,8,0,10000,0.0,
random,3201,9,0,10000,0.0,
random,3202,0,0,10000,0.0,
random,3202,1,4953,10000,49.53,
random,3202,2,1025,10000,10.25,
random,3202,3,1015,10000,10.15,
random,3202,4,1027,10000,10.27,
random,3202,5,1006,10000,10.059999999999999,
random,3202,6,974,10000,9.74,
random,3202,7,0,10000,0.0,
random,3202,8,0,10000,0.0,
random,3202,9,0,10000,0.0,
random,3203,0,0,10000,0.0,
random,3203,1,4966,10000,49.66,
random,3203,2,1014,10000,10.14,
random,3203,3,1002,10000,10.02,
random,3203,4,1005,10000,10.05,
random,3203,5,1055,10000,10.549999999999999,
random,3203,6,958,10000,9.58,
random,3203,7,0,10000,0.0,
random,3203,8,0,10000,0.0,
random,3203,9,0,10000,0.0,
random,3204,0,0,10000,0.0,
random,3204,1,4949,10000,49.49,
random,3204,2,1018,10000,10.18,
random,3204,3,1031,10000,10.31,
random,3204,4,991,10000,9.91,
random,3204,5,1010,10000,10.100000000000001,
random,3204,6,1001,10000,10.01,
random,3204,7,0,10000,0.0,
random,3204,8,0,10000,0.0,
random,3204,9,0,10000,0.0,
random,3205,0,0,10000,0.0,
random,3205,1,4984,10000,49.84,
random,3205,2,1008,10000,10.08,
random,3205,3,1044,10000,10.440000000000001,
random,3205,4,973,10000,9.73,
random,3205,5,973,10000,9.73,
random,3205,6,1018,10000,10.18,
random,3205,7,0,10000,0.0,
random,3205,8,0,10000,0.0,
random,3205,9,0,10000,0.0,
random,3206,0,0,10000,0.0,
random,3206,1,4927,10000,49.27,
random,3206,2,1044,10000,10.440000000000001,
random,3206,3,998,10000,9.98,
random,3206,4,1004,10000,10.040000000000001,
random,3206,5,1003,10000,10.03,
random,3206,6,1024,10000,10.24,
random,3206,7,0,10000,0.0,
random,3206,8,0,10000,0.0,
random,3206,9,0,10000,0.0,
random,3207,0,0,10000,0.0,
random,3207,1,5064,10000,50.63999999999999,
random,3207,2,951,10000,9.51,
random,3207,3,981,10000,9.81,
random,3207,4,1015,10000,10.15,
random,3207,5,983,10000,9.83,
random,3207,6,1006,10000,10.059999999999999,
random,3207,7,0,10000,0.0,
random,3207,8,0,10000,0.0,
random,3207,9,0,10000,0.0,
random,3208,0,0,10000,0.0,
random,3208,1,5044,10000,50.44,
random,3208,2,984,10000,9.84,
random,3208,3,1006,10000,10.059999999999999,
random,3208,4,1015,10000,10.15,
random,3208,5,989,10000,9.89,
random,3208,6,962,10000,9.62,
random,3208,7,0,10000,0.0,
random,3208,8,0,10000,0.0,
random,3208,9,0,10000,0.0,
random,3209,0,0,10000,0.0,
random,3209,1,5014,10000,50.13999999999999,
random,3209,2,961,10000,9.610000000000001,
random,3209,3,922,10000,9.22,
random,3209,4,993,10000,9.93,
random,3209,5,1058,10000,10.58,
random,3209,6,1052,10000,10.52,
random,3209,7,0,10000,0.0,
random,3209,8,0,10000,0.0,
random,3209,9,0,10000,0.0,
random,3210,0,0,10000,0.0,
random,3210,1,4970,10000,49.7,
random,3210,2,983,10000,9.83,
random,3210,3,1042,10000,10.42,
random,3210,4,996,10000,9.959999999999999,
random,3210,5,994,10000,9.94,
random,3210,6,1015,10000,10.15,
random,3210,7,0,10000,0.0,
random,3210,8,0,10000,0.0,
random,3210,9,0,10000,0.0,
random,3211,0,0,10000,0.0,
random,3211,1,5133,10000,51.33,
random,3211,2,977,10000,9.77,
random,3211,3,992,10000,9.92,
random,3211,4,981,10000,9.81,
random,3211,5,933,10000,9.33,
random,3211,6,984,10000,9.84,
random,3211,7,0,10000,0.0,
random,3211,8,0,10000,0.0,
random,3211,9,0,10000,0.0,
random,3212,0,0,10000,0.0,
random,3212,1,5043,10000,50.43,
random,3212,2,1020,10000,10.2,
random,3212,3,980,10000,9.8,
random,3212,4,1037,10000,10.37,
random,3212,5,937,10000,9.370000000000001,
random,3212,6,983,10000,9.83,
random,3212,7,0,10000,0.0,
random,3212,8,0,10000,0.0,
random,3212,9,0,10000,0.0,
random,3213,0,0,10000,0.0,
random,3213,1,4998,10000,49.980000000000004,
random,3213,2,976,10000,9.76,
random,3213,3,987,10000,9.87,
random,3213,4,1012,10000,10.12,
random,3213,5,1022,10000,10.22,
random,3213,6,1005,10000,10.05,
random,3213,7,0,10000,0.0,
random,3213,8,0,10000,0.0,
random,3213,9,0,10000,0.0,
random,3214,0,0,10000,0.0,
random,3214,1,5114,10000,51.13999999999999,
random,3214,2,996,10000,9.959999999999999,
random,3214,3,943,10000,9.43,
random,3214,4,1001,10000,10.01,
random,3214,5,975,10000,9.75,
random,3214,6,971,10000,9.71,
random,3214,7,0,10000,0.0,
random,3214,8,0,10000,0.0,
random,3214,9,0,10000,0.0,
random,3215,0,0,10000,0.0,
random,3215,1,4981,10000,49.81,
random,3215,2,991,10000,9.91,
random,3215,3,1024,10000,10.24,
random,3215,4,1030,10000,10.299999999999999,
random,3215,5,1005,10000,10.05,
random,3215,6,969,10000,9.69,
random,3215,7,0,10000,0.0,
random,3215,8,0,10000,0.0,
random,3215,9,0,10000,0.0,
random,3216,0,0,10000,0.0,
random,3216,1,5061,10000,50.61,
random,3216,2,1046,10000,10.459999999999999,
random,3216,3,972,10000,9.719999999999999,
random,3216,4,934,10000,9.34,
random,3216,5,1035,10000,10.35,
random,3216,6,952,10000,9.520000000000001,
random,3216,7,0,10000,0.0,
random,3216,8,0,10000,0.0,
random,3216,9,0,10000,0.0,
random,3217,0,0,10000,0.0,
random,3217,1,4979,10000,49.79,
random,3217,2,1059,10000,10.59,
random,3217,3,1028,10000,10.280000000000001,
random,3217,4,964,10000,9.64,
random,3217,5,972,10000,9.719999999999999,
random,3217,6,998,10000,9.98,
random,3217,7,0,10000,0.0,
random,3217,8,0,10000,0.0,
random,3217,9,0,10000,0.0,
random,3218,0,0,10000,0.0,
random,3218,1,4985,10000,49.85,
random,3218,2,1015,10000,10.15,
random,3218,3,975,10000,9.75,
random,3218,4,1037,10000,10.37,
random,3218,5,1010,10000,10.100000000000001,
random,3218,6,978,10000,9.78,
random,3218,7,0,10000,0.0,
random,3218,8,0,10000,0.0,
random,3218,9,0,10000,0.0,
random,3219,0,0,10000,0.0,
random,3219,1,4995,10000,49.95,
random,3219,2,942,10000,9.42,
random,3219,3,1010,10000,10.100000000000001,
random,3219,4,984,10000,9.84,
random,3219,5,1053,10000,10.530000000000001,
random,3219,6,1016,10000,10.16,
random,3219,7,0,10000,0.0,
random,3219,8,0,10000,0.0,
random,3219,9,0,10000,0.0,
random,3220,0,0,10000,0.0,
random,3220,1,5016,10000,50.160000000000004,
random,3220,2,1017,10000,10.17,
random,3220,3,977,10000,9.77,
random,3220,4,991,10000,9.91,
random,3220,5,1004,10000,10.040000000000001,
random,3220,6,995,10000,9.950000000000001,
random,3220,7,0,10000,0.0,
random,3220,8,0,10000,0.0,
random,3220,9,0,10000,0.0,
random,3221,0,0,10000,0.0,
random,3221,1,4994,10000,49.94,
random,3221,2,1020,10000,10.2,
random,3221,3,968,10000,9.68,
random,3221,4,995,10000,9.950000000000001,
random,3221,5,1002,10000,10.02,
random,3221,6,1021,10000,10.209999999999999,
random,3221,7,0,10000,0.0,
random,3221,8,0,10000,0.0,
random,3221,9,0,10000,0.0,
random,3222,0,0,10000,0.0,
random,3222,1,4990,10000,49.9,
random,3222,2,998,10000,9.98,
random,3222,3,985,10000,9.85,
random,3222,4,1014,10000,10.14,
random,3222,5,1032,10000,10.32,
random,3222,6,981,10000,9.81,
random,3222,7,0,10000,0.0,
random,3222,8,0,10000,0.0,
random,3222,9,0,10000,0.0,
random,3223,0,0,10000,0.0,
random,3223,1,5019,10000,50.19,
random,3223,2,1005,10000,10.05,
random,3223,3,1028,10000,10.280000000000001,
random,3223,4,991,10000,9.91,
random,3223,5,941,10000,9.41,
random,3223,6,1016,10000,10.16,
random,3223,7,0,10000,0.0,
random,3223,8,0,10000,0.0,
random,3223,9,0,10000,0.0,
random,3224,0,0,10000,0.0,
random,3224,1,5011,10000,50.11,
random,3224,2,999,10000,9.99,
random,3224,3,946,10000,9.46,
random,3224,4,1007,10000,10.07,
random,3224,5,980,10000,9.8,
random,3224,6,1057,10000,10.57,
random,3224,7,0,10000,0.0,
random,3224,8,0,10000,0.0,
random,3224,9,0,10000,0.0,
random,3225,0,0,10000,0.0,
random,3225,1,5055,10000,50.55,
random,3225,2,970,10000,9.700000000000001,
random,3225,3,989,10000,9.89,
random,3225,4,1013,10000,10.13,
random,3225,5,1030,10000,10.299999999999999,
random,3225,6,943,10000,9.43,
random,3225,7,0,10000,0.0,
random,3225,8,0,10000,0.0,
random,3225,9,0,10000,0.0,
random,3226,0,0,10000,0.0,
random,3226,1,5035,10000,50.349999999999994,
random,3226,2,1044,10000,10.440000000000001,
random,3226,3,989,10000,9.89,
random,3226,4,961,10000,9.610000000000001,
random,3226,5,980,10000,9.8,
random,3226,6,991,10000,9.91,
random,3226,7,0,10000,0.0,
random,3226,8,0,10000,0.0,
random,3226,9,0,10000,0.0,
random,3227,0,0,10000,0.0,
random,3227,1,4995,10000,49.95,
random,3227,2,993,10000,9.93,
random,3227,3,1004,10000,10.040000000000001,
random,3227,4,1004,10000,10.040000000000001,
random,3227,5,1010,10000,10.100000000000001,
random,3227,6,994,10000,9.94,
random,3227,7,0,10000,0.0,
random,3227,8,0,10000,0.0,
random,3227,9,0,10000,0.0,
random,3228,0,0,10000,0.0,
random,3228,1,5095,10000,50.949999999999996,
random,3228,2,953,10000,9.53,
random,3228,3,1000,10000,10.0,
random,3228,4,982,10000,9.82,
random,3228,5,1000,10000,10.0,
random,3228,6,970,10000,9.700000000000001,
random,3228,7,0,10000,0.0,
random,3228,8,0,10000,0.0,
random,3228,9,0,10000,0.0,
random,3229,0,0,10000,0.0,
random,3229,1,5013,10000,50.129999999999995,
random,3229,2,957,10000,9.569999999999999,
random,3229,3,1013,10000,10.13,
random,3229,4,1013,10000,10.13,
random,3229,5,1007,10000,10.07,
random,3229,6,997,10000,9.969999999999999,
random,3229,7,0,10000,0.0,
random,3229,8,0,10000,0.0,
random,3229,9,0,10000,0.0,
random,3230,0,0,10000,0.0,
random,3230,1,4930,10000,49.3,
random,3230,2,1028,10000,10.280000000000001,
random,3230,3,988,10000,9.879999999999999,
random,3230,4,1021,10000,10.209999999999999,
random,3230,5,1008,10000,10.08,
random,3230,6,1025,10000,10.25,
random,3230,7,0,10000,0.0,
random,3230,8,0,10000,0.0,
random,3230,9,0,10000,0.0,
random,3231,0,0,10000,0.0,
random,3231,1,4995,10000,49.95,
random,3231,2,980,10000,9.8,
random,3231,3,1047,10000,10.47,
random,3231,4,1011,10000,10.11,
random,3231,5,1001,10000,10.01,
random,3231,6,966,10000,9.66,
random,3231,7,0,10000,0.0,
random,3231,8,0,10000,0.0,
random,3231,9,0,10000,0.0,
random,3232,0,0,10000,0.0,
random,3232,1,4982,10000,49.82,
random,3232,2,925,10000,9.25,
random,3232,3,983,10000,9.83,
random,3232,4,1066,10000,10.66,
random,3232,5,1019,10000,10.190000000000001,
random,3232,6,1025,10000,10.25,
random,3232,7,0,10000,0.0,
random,3232,8,0,10000,0.0,
random,3232,9,0,10000,0.0,
